TREEID,OBJECTID,ONSTREET,PARITY,CROSSSTREE,CROSSSTR_1,Location plain text,y,x,TREELOCATI,SITE,TREEPIT,TREECONDIT,DIAMETER,SPECIES,BOROUGH,ZIPCODE,FID_1,COMMDIST
13387,2888,65 STREET,odd,11 AVENUE,12 AVENUE,"1111 65 STREET, Brooklyn, NY",???, ???,1,1,1,2,20,ACPL,Brooklyn,11219,37,310
13392,2889,65 STREET,odd,11 AVENUE,12 AVENUE,"1119 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,16,PLAC,Brooklyn,11219,37,310
13396,2890,65 STREET,odd,11 AVENUE,12 AVENUE,"1127 65 STREET, Brooklyn, NY",???, ???,1,1,1,2,18,PLAC,Brooklyn,11219,37,310
13402,2891,65 STREET,odd,11 AVENUE,12 AVENUE,"1135 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,2,26,PLAC,Brooklyn,11219,37,310
13407,2892,65 STREET,odd,11 AVENUE,12 AVENUE,"1149 65 STREET, Brooklyn, NY",???, ???,1,1,1,2,23,PLAC,Brooklyn,11219,37,310
13409,2893,65 STREET,odd,11 AVENUE,12 AVENUE,"1171 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,2,TICO,Brooklyn,11219,37,310
13411,2894,65 STREET,odd,11 AVENUE,12 AVENUE,"1171 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,3,1,1,1,2,TICO,Brooklyn,11219,37,310
13413,2895,65 STREET,odd,11 AVENUE,12 AVENUE,"1171 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,5,1,1,1,2,TICO,Brooklyn,11219,37,310
13412,2896,65 STREET,odd,11 AVENUE,12 AVENUE,"1171 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,4,1,1,1,2,TICO,Brooklyn,11219,37,310
13414,2897,65 STREET,odd,11 AVENUE,12 AVENUE,"1171 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,6,1,1,1,2,TICO,Brooklyn,11219,37,310
13418,2898,65 STREET,odd,12 AVENUE,13 AVENUE,"1207 65 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,4,TICO,Brooklyn,11219,37,310
13456,2903,65 STREET,odd,12 AVENUE,13 AVENUE,"1213 65 STREET, Brooklyn, NY",???, ???,1,1,1,1,3,PRVISH,Brooklyn,11219,37,310
13416,2904,65 STREET,odd,12 AVENUE,13 AVENUE,"1205 65 STREET, Brooklyn, NY",???, ???,1,1,1,1,7,ULPA,Brooklyn,11219,37,310
13420,2905,65 STREET,odd,12 AVENUE,13 AVENUE,"1211 65 STREET, Brooklyn, NY",???, ???,1,1,1,2,5,TICO,Brooklyn,11219,37,310
13465,2912,65 STREET,odd,12 AVENUE,13 AVENUE,"1215 65 STREET, Brooklyn, NY",???, ???,1,1,1,1,2,PRVISH,Brooklyn,11219,37,310
5749,1069,CHESTER AVENUE,even,FT HAMILTON PARKWAY,MINNA STREET,"20 CHESTER AVENUE, Brooklyn, NY",-73.9851742764, 40.6451645,1,1,1,2,19,PLAC,Brooklyn,11218,39,312
5753,1070,CHESTER AVENUE,even,FT HAMILTON PARKWAY,MINNA STREET,"20 CHESTER AVENUE, Brooklyn, NY",-73.9851742764, 40.6451645,2,1,1,2,12,ACRU,Brooklyn,11218,39,312
5763,1072,CHESTER AVENUE,even,FT HAMILTON PARKWAY,MINNA STREET,"24 CHESTER AVENUE, Brooklyn, NY",-73.9850328, 40.6451312,2,2,1,2,18,ACSA1,Brooklyn,11218,39,312
5769,1073,CHESTER AVENUE,even,FT HAMILTON PARKWAY,MINNA STREET,"24 CHESTER AVENUE, Brooklyn, NY",-73.9850328, 40.6451312,3,2,1,2,21,PLAC,Brooklyn,11218,39,312
5773,1074,CHESTER AVENUE,odd,FT HAMILTON PARKWAY,MINNA STREET,"1 CHESTER AVENUE, Brooklyn, NY",-73.9850396, 40.6456693,1,2,1,1,4,GLTR,Brooklyn,11218,39,312
5779,1075,CHESTER AVENUE,odd,FT HAMILTON PARKWAY,MINNA STREET,"7 CHESTER AVENUE, Brooklyn, NY",-73.98487285, 40.6455816,1,1,1,2,25,ULAM,Brooklyn,11218,39,312
5786,1076,CHESTER AVENUE,odd,FT HAMILTON PARKWAY,MINNA STREET,"13 CHESTER AVENUE, Brooklyn, NY",-73.98475935, 40.6454107,1,1,1,2,9,PYCA,Brooklyn,11218,39,312
5756,1077,CHESTER AVENUE,even,FT HAMILTON PARKWAY,MINNA STREET,"20 CHESTER AVENUE, Brooklyn, NY",-73.9851742764, 40.6451645,3,1,2,1,7,TADI,Brooklyn,11218,39,312
5760,1078,CHESTER AVENUE,even,FT HAMILTON PARKWAY,MINNA STREET,"24 CHESTER AVENUE, Brooklyn, NY",-73.9850328, 40.6451312,1,2,2,2,7,MA1,Brooklyn,11218,39,312
7220,1264,DAHILL ROAD,odd,AVENUE F,18 AVENUE,"663 DAHILL ROAD, Brooklyn, NY",-73.9780604158, 40.63152475,1,1,1,7,0,0,Brooklyn,11218,39,312
7225,1265,DAHILL ROAD,even,18 AVENUE,AVENUE F,"674 DAHILL ROAD, Brooklyn, NY",-73.9784875521, 40.63105885,1,1,3,1,33,PLAC,Brooklyn,11218,39,312
7228,1266,DAHILL ROAD,even,18 AVENUE,AVENUE F,"654 DAHILL ROAD, Brooklyn, NY",-73.9786582307, 40.63166205,1,1,1,1,4,PYCA,Brooklyn,11218,39,312
7212,1267,DAHILL ROAD,even,AVENUE F,18 AVENUE,"605 DAHILL ROAD, Brooklyn, NY",-73.97834465, 40.63282395,1,1,1,2,16,ACPLCR,Brooklyn,11218,39,312
7215,1268,DAHILL ROAD,even,AVENUE F,18 AVENUE,"635 DAHILL ROAD, Brooklyn, NY",-73.9781842, 40.6321776,1,1,1,1,26,ACSA1,Brooklyn,11218,39,312
7218,1269,DAHILL ROAD,even,AVENUE F,18 AVENUE,"653 DAHILL ROAD, Brooklyn, NY",-73.9781013839, 40.63174085,1,1,1,2,28,PLAC,Brooklyn,11218,39,312
7222,1270,DAHILL ROAD,odd,AVENUE F,18 AVENUE,"687 DAHILL ROAD, Brooklyn, NY",-73.97795975, 40.63098955,1,1,1,1,11,ROPS,Brooklyn,11218,39,312
7226,1271,DAHILL ROAD,even,18 AVENUE,AVENUE F,"674 DAHILL ROAD, Brooklyn, NY",-73.9784875521, 40.63105885,2,1,3,6,0,,Brooklyn,11218,39,312
7229,1272,DAHILL ROAD,even,18 AVENUE,AVENUE F,"654 DAHILL ROAD, Brooklyn, NY",-73.9786582307, 40.63166205,2,1,1,2,5,PYCA,Brooklyn,11218,39,312
7233,1273,DAHILL ROAD,even,18 AVENUE,AVENUE F,"630 DAHILL ROAD, Brooklyn, NY",-73.9787347105, 40.6325662,2,1,3,1,17,ACPL,Brooklyn,11218,39,312
7235,1274,DAHILL ROAD,even,18 AVENUE,AVENUE F,"620 DAHILL ROAD, Brooklyn, NY",-73.9787766198, 40.63278895,1,1,3,1,5,PYCA,Brooklyn,11218,39,312
7231,1275,DAHILL ROAD,even,18 AVENUE,AVENUE F,"630 DAHILL ROAD, Brooklyn, NY",-73.9787347105, 40.6325662,1,1,3,1,5,PYCA,Brooklyn,11218,39,312
7234,1276,DAHILL ROAD,even,18 AVENUE,AVENUE F,"630 DAHILL ROAD, Brooklyn, NY",-73.9787347105, 40.6325662,3,1,3,1,4,PYCA,Brooklyn,11218,39,312
7236,1277,DAHILL ROAD,even,18 AVENUE,AVENUE F,"620 DAHILL ROAD, Brooklyn, NY",-73.9787766198, 40.63278895,2,1,3,1,4,PYCA,Brooklyn,11218,39,312
7237,1283,DAHILL ROAD,even,18 AVENUE,AVENUE F,"614 DAHILL ROAD, Brooklyn, NY",-73.9788207461, 40.6329769,1,1,1,3,15,ACPL,Brooklyn,11218,39,312
7214,1262,DAHILL ROAD,odd,AVENUE F,18 AVENUE,"627 DAHILL ROAD, Brooklyn, NY",-73.9782167973, 40.6323512,1,1,1,2,20,PLAC,Brooklyn,11218,39,312
7217,1263,DAHILL ROAD,odd,AVENUE F,18 AVENUE,"643 DAHILL ROAD, Brooklyn, NY",-73.9781428841, 40.63195965,1,1,1,1,8,ACPLCR,Brooklyn,11218,39,312
8639,1819,AVENUE C,odd,EAST    7 STREET,OCEAN PARKWAY,"615 AVENUE C, Brooklyn, NY",-73.9725794805, 40.64149245,1,1,1,1,11,ACPL,Brooklyn,11218,39,312
8640,1820,AVENUE C,even,EAST    7 STREET,OCEAN PARKWAY,"622 AVENUE C, Brooklyn, NY",-73.9726263228, 40.6408294,1,1,3,1,5,ACPL,Brooklyn,11218,39,312
8642,1821,EAST    7 STREET,even,AVENUE C,BEVERLY ROAD,"702 BEVERLY ROAD, Brooklyn, NY",-73.9725296263, 40.64322305,1,2,3,2,19,ACPL,Brooklyn,11218,39,312
8644,1822,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"379 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,3,1,23,ACPL,Brooklyn,11218,39,312
8646,1823,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"403 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,3,1,31,ACSA1,Brooklyn,11218,39,312
8648,1824,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"409 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,3,1,29,PLAC,Brooklyn,11218,39,312
8650,1825,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"423 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,3,1,32,PLAC,Brooklyn,11218,39,312
8641,1828,AVENUE C,even,EAST    7 STREET,OCEAN PARKWAY,"696 AVENUE C, Brooklyn, NY",-73.9725140659, 40.6408173,1,1,3,2,27,ACPL,Brooklyn,11218,39,312
8643,1829,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"702 BEVERLY ROAD, Brooklyn, NY",-73.9725296263, 40.64322305,1,2,3,2,19,ACPL,Brooklyn,11218,39,312
8645,1830,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"387 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,1,1,2,GLTR,Brooklyn,11218,39,312
8647,1831,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"405 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,3,1,30,PLAC,Brooklyn,11218,39,312
8649,1832,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"411 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,3,1,31,PLAC,Brooklyn,11218,39,312
8651,1833,EAST    7 STREET,odd,AVENUE C,BEVERLY ROAD,"427 EAST    7 STREET, Brooklyn, NY",???, ???,1,1,1,1,20,ACPL,Brooklyn,11218,39,312
8631,1798,AVENUE C,even,EAST    8 STREET,EAST    9 STREET,"820 AVENUE C, Brooklyn, NY",-73.9704049, 40.6411143,1,1,1,1,32,PLAC,Brooklyn,11218,39,312
8637,1799,AVENUE C,odd,EAST    7 STREET,OCEAN PARKWAY,"337 OCEAN PARKWAY, Brooklyn, NY",-73.9730775929, 40.64111725,1,2,2,1,22,FAGR,Brooklyn,11218,39,312
8633,1806,AVENUE C,even,EAST    8 STREET,EAST    9 STREET,"820 AVENUE C, Brooklyn, NY",-73.9704049, 40.6411143,1,1,1,1,32,PLAC,Brooklyn,11218,39,312
11072,2358,AVENUE I,odd,MC DONALD AVENUE,DAHILL ROAD,"51 AVENUE I, Brooklyn, NY",-73.9767582857, 40.6259963673469,1,5,1,2,11,LIST,Brooklyn,11230,39,312
12257,2642,DAHILL ROAD,odd,AVENUE I,20 AVENUE,"4930 20 AVENUE, Brooklyn, NY",???, ???,1,2,1,3,9,LIST,Brooklyn,11204,39,312
12262,2643,DAHILL ROAD,odd,AVENUE I,20 AVENUE,"4930 20 AVENUE, Brooklyn, NY",???, ???,2,2,1,2,10,LIST,Brooklyn,11204,39,312
12266,2644,DAHILL ROAD,odd,AVENUE I,20 AVENUE,"4930 20 AVENUE, Brooklyn, NY",???, ???,3,2,1,2,12,LIST,Brooklyn,11204,39,312
12276,2646,20 AVENUE,even,MC DONALD AVENUE,DAHILL ROAD,"4906 20 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,11,LIST,Brooklyn,11204,39,312
12280,2647,20 AVENUE,even,MC DONALD AVENUE,DAHILL ROAD,"4906 20 AVENUE, Brooklyn, NY",???, ???,2,1,1,2,11,STJA2,Brooklyn,11204,39,312
12270,2651,DAHILL ROAD,odd,AVENUE I,20 AVENUE,"4930 20 AVENUE, Brooklyn, NY",???, ???,4,2,1,2,12,LIST,Brooklyn,11204,39,312
12281,2654,20 AVENUE,even,MC DONALD AVENUE,DAHILL ROAD,"4930 20 AVENUE, Brooklyn, NY",???, ???,1,1,1,2,10,LIST,Brooklyn,11204,39,312
12294,2658,20 AVENUE,odd,MC DONALD AVENUE,DAHILL ROAD,"4930 20 AVENUE, Brooklyn, NY",???, ???,1,4,1,2,10,LIST,Brooklyn,11204,39,312
12298,2659,20 AVENUE,odd,MC DONALD AVENUE,DAHILL ROAD,"4930 20 AVENUE, Brooklyn, NY",???, ???,2,4,1,7,0,,Brooklyn,11204,39,312
12301,2660,20 AVENUE,odd,MC DONALD AVENUE,DAHILL ROAD,"4930 20 AVENUE, Brooklyn, NY",???, ???,3,4,1,7,0,,Brooklyn,11204,39,312
13752,2957,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3437 FT HAMILTON PARKWAY, Brooklyn, NY",-73.985491, 40.6453087,1,4,3,2,3,LIST,Brooklyn,11218,39,312
13756,2958,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3449 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9856599849, 40.64536145,1,4,3,1,4,LIST,Brooklyn,11218,39,312
13762,2959,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3449 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9856599849, 40.64536145,2,4,3,1,4,TICO,Brooklyn,11218,39,312
13791,2964,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3483 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9864904059, 40.6450267,1,4,3,1,4,TICO,Brooklyn,11218,39,312
13800,2965,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3501 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9864754815, 40.6452065925926,2,4,3,1,29,ACPL,Brooklyn,11218,39,312
13806,2966,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3511 FT HAMILTON PARKWAY, Brooklyn, NY",-73.986646963, 40.6451391851852,1,4,3,1,4,LIST,Brooklyn,11218,39,312
13815,2967,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3517 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9873492412, 40.6446285,2,4,3,2,4,LIST,Brooklyn,11218,39,312
13770,2968,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3461 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9858851961, 40.64516925,1,4,3,2,3,LIST,Brooklyn,11218,39,312
13774,2969,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3475 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9862137448, 40.64515125,1,4,3,2,4,TICO,Brooklyn,11218,39,312
13786,2970,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3475 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9862137448, 40.64515125,3,4,3,1,4,LIST,Brooklyn,11218,39,312
13794,2971,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3501 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9864754815, 40.6452065925926,1,4,3,2,4,LIST,Brooklyn,11218,39,312
13804,2972,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3501 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9864754815, 40.6452065925926,3,4,3,2,2,TICO,Brooklyn,11218,39,312
13810,2973,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3517 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9873492412, 40.6446285,1,4,3,1,4,TITO,Brooklyn,11218,39,312
13819,2974,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3517 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9873492412, 40.6446285,3,4,3,4,3,,Brooklyn,11218,39,312
13826,2975,FT HAMILTON PARKWAY,odd,CHESTER AVENUE,36 STREET,"3449 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9856599849, 40.64536145,1,1,1,2,3,ACPLCR,Brooklyn,11218,39,312
13822,2976,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3517 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9873492412, 40.6446285,4,4,3,4,2,,Brooklyn,11218,39,312
13830,2977,FT HAMILTON PARKWAY,odd,CHESTER AVENUE,36 STREET,"3449 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9856599849, 40.64536145,2,1,1,4,1,,Brooklyn,11218,39,312
13834,2984,FT HAMILTON PARKWAY,odd,CHESTER AVENUE,36 STREET,"3449 FT HAMILTON PARKWAY, Brooklyn, NY",-73.9856599849, 40.64536145,3,1,1,2,1,PRCE,Brooklyn,11218,39,312
17250,3781,19 AVENUE,even,59 STREET,60 STREET,"5924 19 AVENUE, Brooklyn, NY",???, ???,1,1,1,2,5,ACPL,Brooklyn,11204,39,312
17252,3782,19 AVENUE,even,59 STREET,60 STREET,"5924 19 AVENUE, Brooklyn, NY",???, ???,2,1,1,2,9,ACPL,Brooklyn,11204,39,312
17254,3783,19 AVENUE,even,59 STREET,60 STREET,"5916 19 AVENUE, Brooklyn, NY",???, ???,1,1,1,2,8,ACPL,Brooklyn,11204,39,312
17259,3790,19 AVENUE,even,59 STREET,60 STREET,"5906 19 AVENUE, Brooklyn, NY",???, ???,1,1,1,2,25,PLAC,Brooklyn,11204,39,312
17261,3791,19 AVENUE,even,59 STREET,60 STREET,"5906 19 AVENUE, Brooklyn, NY",???, ???,2,1,1,3,19,PLAC,Brooklyn,11204,39,312
17257,3792,19 AVENUE,even,59 STREET,60 STREET,"5910 19 AVENUE, Brooklyn, NY",???, ???,1,1,1,3,19,PLAC,Brooklyn,11204,39,312
17262,3794,19 AVENUE,even,59 STREET,60 STREET,"1883 59 STREET, Brooklyn, NY",???, ???,1,2,1,2,25,PLAC,Brooklyn,11204,39,312
17264,3795,19 AVENUE,even,59 STREET,60 STREET,"1884 58 STREET, Brooklyn, NY",???, ???,1,2,1,2,18,PLAC,Brooklyn,11204,39,312
17268,3796,19 AVENUE,even,60 STREET,61 STREET,"1881 61 STREET, Brooklyn, NY",???, ???,1,2,1,2,7,GLTR,Brooklyn,11204,39,312
17270,3797,19 AVENUE,even,60 STREET,61 STREET,"1881 61 STREET, Brooklyn, NY",???, ???,2,2,1,2,7,GLTR,Brooklyn,11204,39,312
17272,3798,19 AVENUE,even,60 STREET,61 STREET,"1882 60 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,2,1,2,20,PLAC,Brooklyn,11204,39,312
17273,3804,19 AVENUE,even,60 STREET,61 STREET,"1882 60 STREET, Brooklyn, NY",-73.1483146, 40.9223258,2,2,1,2,23,PLAC,Brooklyn,11204,39,312
17279,3809,19 AVENUE,odd,60 STREET,61 STREET,"6013 19 AVENUE, Brooklyn, NY",???, ???,1,1,3,2,7,PR,Brooklyn,11204,39,312
17281,3810,19 AVENUE,odd,58 STREET,59 STREET,"1884 58 STREET, Brooklyn, NY",???, ???,1,7,1,2,19,QUPA,Brooklyn,11204,39,312
17283,3811,19 AVENUE,odd,58 STREET,59 STREET,"1884 58 STREET, Brooklyn, NY",???, ???,2,7,1,2,24,QUPA,Brooklyn,11204,39,312
17289,3814,19 AVENUE,odd,58 STREET,59 STREET,"1901 59 STREET, Brooklyn, NY",???, ???,4,2,1,7,0,,Brooklyn,11204,39,312
17284,3817,19 AVENUE,odd,58 STREET,59 STREET,"1901 59 STREET, Brooklyn, NY",???, ???,1,2,1,7,0,,Brooklyn,11204,39,312
17286,3818,19 AVENUE,odd,58 STREET,59 STREET,"1901 59 STREET, Brooklyn, NY",???, ???,2,2,1,2,24,PLAC,Brooklyn,11204,39,312
17288,3819,19 AVENUE,odd,58 STREET,59 STREET,"1901 59 STREET, Brooklyn, NY",???, ???,3,2,1,7,0,,Brooklyn,11204,39,312
20882,4323,BEVERLY ROAD,even,OCEAN PARKWAY,EAST    7 STREET,"616 BEVERLY ROAD, Brooklyn, NY",-73.9731863947, 40.6431833,1,1,3,1,42,ACSA1,Brooklyn,11218,39,312
20889,4324,BEVERLY ROAD,odd,OCEAN PARKWAY,EAST    7 STREET,"621 BEVERLY ROAD, Brooklyn, NY",-73.973510449, 40.6434523469388,1,5,3,2,14,ZESE,Brooklyn,11218,39,312
20895,4325,BEVERLY ROAD,odd,EAST    7 STREET,EAST    8 STREET,"254 EAST    8 STREET, Brooklyn, NY",???, ???,1,2,3,1,20,STJA2,Brooklyn,11218,39,312
13527,2933,KERMIT PLACE,even,EAST    7 STREET,EAST    8 STREET,"70 EAST    8 STREET, Brooklyn, NY",???, ???,2,2,2,6,9,,Brooklyn,11218,34,307
13513,2937,KERMIT PLACE,odd,EAST    7 STREET,OCEAN PARKWAY,"99 OCEAN PARKWAY, Brooklyn, NY",-73.9744545296, 40.64821895,2,2,2,1,21,ACPL,Brooklyn,11218,34,307
13523,2939,KERMIT PLACE,even,EAST    7 STREET,EAST    8 STREET,"70 EAST    8 STREET, Brooklyn, NY",???, ???,1,2,1,1,12,TADI,Brooklyn,11218,34,307
13783,2963,FT HAMILTON PARKWAY,even,CHESTER AVENUE,36 STREET,"3472 FT HAMILTON PARKWAY, Brooklyn, NY",-73.986061037, 40.6455548148148,2,4,3,2,29,ACPL,Brooklyn,11218,34,307
19132,4070,51 STREET,odd,6 AVENUE,7 AVENUE,"605 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,5,QUPA,Brooklyn,11220,34,307
19135,4076,51 STREET,odd,6 AVENUE,7 AVENUE,"613 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,3,PYCA,Brooklyn,11220,34,307
19138,4081,51 STREET,odd,6 AVENUE,7 AVENUE,"617 51 STREET, Brooklyn, NY",???, ???,1,1,1,1,3,PYCA,Brooklyn,11220,34,307
19142,4083,51 STREET,odd,6 AVENUE,7 AVENUE,"619 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,3,PYCA,Brooklyn,11220,34,307
19148,4086,51 STREET,odd,6 AVENUE,7 AVENUE,"641 51 STREET, Brooklyn, NY",???, ???,1,1,1,1,14,TICO,Brooklyn,11220,34,307
19151,4087,51 STREET,odd,6 AVENUE,7 AVENUE,"649 51 STREET, Brooklyn, NY",???, ???,2,1,1,1,5,ACPL,Brooklyn,11220,34,307
19145,4089,51 STREET,odd,6 AVENUE,7 AVENUE,"639 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,14,TICO,Brooklyn,11220,34,307
19149,4091,51 STREET,odd,6 AVENUE,7 AVENUE,"649 51 STREET, Brooklyn, NY",???, ???,1,1,1,1,5,ACPL,Brooklyn,11220,34,307
19153,4092,51 STREET,odd,6 AVENUE,7 AVENUE,"649 51 STREET, Brooklyn, NY",???, ???,3,1,1,1,6,ACPL,Brooklyn,11220,34,307
19158,4093,51 STREET,odd,6 AVENUE,7 AVENUE,"661 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,16,TICO,Brooklyn,11220,34,307
19161,4094,51 STREET,odd,6 AVENUE,7 AVENUE,"683 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,4,TICO,Brooklyn,11220,34,307
19163,4095,6 AVENUE,even,48 STREET,49 STREET,"4810 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,18,ULAM,Brooklyn,11220,34,307
19156,4096,51 STREET,odd,6 AVENUE,7 AVENUE,"659 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,6,QUPA,Brooklyn,11220,34,307
19160,4097,51 STREET,odd,6 AVENUE,7 AVENUE,"683 51 STREET, Brooklyn, NY",-73.1483146, 40.9223258,2,1,1,1,16,TICO,Brooklyn,11220,34,307
19162,4098,7 AVENUE,even,50 STREET,51 STREET,"5016 7 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,9,FRPE,Brooklyn,11220,34,307
19164,4099,6 AVENUE,even,48 STREET,49 STREET,"4816 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,16,ULAM,Brooklyn,11220,34,307
19170,4100,6 AVENUE,even,50 STREET,51 STREET,"5010 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,7,0,,Brooklyn,11220,34,307
19177,4101,6 AVENUE,odd,50 STREET,51 STREET,"5009 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,15,ULAM,Brooklyn,11220,34,307
19189,4102,6 AVENUE,odd,49 STREET,50 STREET,"4905 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,18,ULAM,Brooklyn,11220,34,307
19198,4103,6 AVENUE,odd,49 STREET,50 STREET,"4919 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,18,ULAM,Brooklyn,11220,34,307
19166,4104,6 AVENUE,even,48 STREET,49 STREET,"4822 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,16,ULAM,Brooklyn,11220,34,307
19173,4105,6 AVENUE,odd,50 STREET,51 STREET,"5007 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,15,ULAM,Brooklyn,11220,34,307
19181,4106,6 AVENUE,odd,50 STREET,51 STREET,"5011 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,8,ZESE,Brooklyn,11220,34,307
19194,4107,6 AVENUE,odd,49 STREET,50 STREET,"4917 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,19,ULAM,Brooklyn,11220,34,307
19219,4108,6 AVENUE,odd,48 STREET,49 STREET,"4803 6 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,12,GLTR,Brooklyn,11220,34,307
19225,4109,6 AVENUE,odd,48 STREET,49 STREET,"4813 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,17,ULAM,Brooklyn,11220,34,307
19233,4110,48 STREET,even,6 AVENUE,7 AVENUE,"608 48 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,16,PLAC,Brooklyn,11220,34,307
19239,4111,48 STREET,even,6 AVENUE,7 AVENUE,"616 48 STREET, Brooklyn, NY",???, ???,1,1,1,1,16,PLAC,Brooklyn,11220,34,307
19222,4112,6 AVENUE,odd,48 STREET,49 STREET,"4809 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,17,ULAM,Brooklyn,11220,34,307
19229,4113,6 AVENUE,odd,48 STREET,49 STREET,"4817 6 AVENUE, Brooklyn, NY",???, ???,1,1,1,1,18,ULAM,Brooklyn,11220,34,307
19236,4114,48 STREET,even,6 AVENUE,7 AVENUE,"616 48 STREET, Brooklyn, NY",???, ???,1,1,1,1,16,PLAC,Brooklyn,11220,34,307
19242,4115,48 STREET,even,6 AVENUE,7 AVENUE,"626 48 STREET, Brooklyn, NY",???, ???,1,1,1,7,0,,Brooklyn,11220,34,307
19249,4116,48 STREET,even,6 AVENUE,7 AVENUE,"662 48 STREET, Brooklyn, NY",-73.1483146, 40.9223258,1,1,1,1,16,PLAC,Brooklyn,11220,34,307
